STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/08/2009,65,"H,,S",82,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/08/2009,63,"H,,S",79,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/08/2009,61,"H,,S",74,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/08/2009,64,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/08/2009,65,"H,,S",79,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/09/2009,65,"H,,S",75,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/09/2009,66,"H,,S",77,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/09/2009,65,"H,,S",78,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/09/2009,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/09/2009,60,"H,,S",78,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/09/2009,64,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/09/2009,62,"H,,S",75,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/09/2009,63,"H,,S",73,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/09/2009,62,"H,,S",76,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/09/2009,61,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/09/2009,61,"H,,S",72,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/09/2009,64,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/09/2009,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/09/2009,62,"H,,S",76,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/09/2009,65,"H,,S",78,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/09/2009,63,"H,,S",70,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/09/2009,64,"H,,S",75,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/09/2009,61,"H,,S",70,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/09/2009,60,"H,,S",72,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/09/2009,60,"H,,S",69,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/09/2009,64,"H,,S",75,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/09/2009,63,"H,,S",79,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/10/2009,63,"H,,S",79,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/10/2009,70,"H,,S",80,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/10/2009,69,"H,,S",82,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/10/2009,70,"H,,S",83,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/10/2009,71,"H,,S",83,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/10/2009,69,"H,,S",84,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/10/2009,69,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/10/2009,65,"H,,S",81,",,S",59,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/10/2009,63,"H,,S",78,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/10/2009,64,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/10/2009,67,"H,,S",81,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/10/2009,65,"H,,S",78,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/10/2009,67,"H,,S",78,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/10/2009,57,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/10/2009,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/10/2009,66,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/10/2009,65,"H,,S",83,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/10/2009,62,"H,,S",79,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/10/2009,58,"H,,S",69,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/10/2009,62,"H,,S",69,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/10/2009,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/10/2009,64,"H,,S",72,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/11/2009,58,"H,,S",75,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/11/2009,62,"H,,S",73,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/11/2009,56,"H,,S",68,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/11/2009,55,"H,,S",63,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/11/2009,52,"H,,S",63,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/11/2009,56,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/11/2009,61,"H,,S",72,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/11/2009,56,"H,,S",72,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/11/2009,54,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/11/2009,55,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/11/2009,61,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/11/2009,65,"H,,S",75,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/11/2009,66,"H,,S",74,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/11/2009,67,"H,,S",75,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/11/2009,65,"H,,S",76,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/11/2009,64,"H,,S",78,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/11/2009,61,"H,,S",76,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/11/2009,59,"H,,S",75,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/11/2009,57,"H,,S",68,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/11/2009,54,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/11/2009,58,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/11/2009,58,"H,,S",72,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/11/2009,63,"H,,S",78,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/12/2009,64,"H,,S",77,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/12/2009,62,"H,,S",72,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/12/2009,62,"H,,S",72,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/12/2009,63,"H,,S",74,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/12/2009,63,"H,,S",72,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/12/2009,60,"H,,S",72,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/12/2009,67,"H,,S",80,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/12/2009,63,"H,,S",80,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/12/2009,62,"H,,S",78,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/12/2009,61,"H,,S",75,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/12/2009,63,"H,,S",77,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/12/2009,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/12/2009,56,"H,,S",75,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/12/2009,57,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/12/2009,57,"H,,S",73,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/12/2009,57,"H,,S",68,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/12/2009,53,"H,,S",64,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/12/2009,51,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/12/2009,56,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/12/2009,56,"H,,S",72,",,S",43,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/12/2009,57,"H,,S",68,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/12/2009,56,"H,,S",76,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/12/2009,56,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,31/12/2009,60,"H,,S",73,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/01/2010,51,"H,,S",60,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/01/2010,50,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/01/2010,55,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/01/2010,56,"H,,S",66,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/01/2010,50,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/01/2010,49,"H,,S",55,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/01/2010,47,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/01/2010,46,"H,,S",60,",,S",41,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/01/2010,49,"H,,S",59,",,S",41,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/01/2010,57,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/01/2010,55,"H,,S",67,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/01/2010,56,"H,,S",71,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/01/2010,60,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/01/2010,62,"H,,S",76,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/01/2010,62,"H,,S",78,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/01/2010,61,"H,,S",77,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/01/2010,61,"H,,S",77,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/01/2010,60,"H,,S",81,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/01/2010,59,"H,,S",80,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/01/2010,62,"H,,S",82,",,S",45,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/01/2010,62,"H,,S",78,",,S",46,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/01/2010,60,"H,,S",78,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/01/2010,61,"H,,S",76,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/01/2010,61,"H,,S",72,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/01/2010,59,"H,,S",70,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/02/2010,54,"H,,S",63,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/02/2010,58,"H,,S",64,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/02/2010,54,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/02/2010,57,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/02/2010,53,"H,,S",74,",,S",43,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/02/2010,58,"H,,S",74,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/02/2010,58,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/02/2010,61,"H,,S",77,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/02/2010,60,"H,,S",72,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/02/2010,69,"H,,S",78,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/02/2010,59,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/02/2010,59,"H,,S",77,",,S",43,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/03/2010,60,"H,,S",78,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/03/2010,65,"H,,S",81,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/03/2010,64,"H,,S",81,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/03/2010,66,"H,,S",81,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/03/2010,64,"H,,S",79,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/03/2010,65,"H,,S",82,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/03/2010,71,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/03/2010,71,"H,,S",80,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/03/2010,72,"H,,S",82,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/03/2010,62,"H,,S",78,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/03/2010,70,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/03/2010,63,"H,,S",76,",,S",53,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/03/2010,59,"H,,S",78,",,S",48,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/03/2010,67,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/03/2010,66,"H,,S",83,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/03/2010,67,"H,,S",83,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/03/2010,68,"H,,S",85,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/03/2010,58,"H,,S",81,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/03/2010,62,"H,,S",73,",,S",49,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,31/03/2010,63,"H,,S",78,",,S",51,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/05/2010,72,"H,,S",86,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/05/2010,74,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/05/2010,76,"H,,S",87,",,S",50,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/05/2010,73,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/05/2010,74,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/05/2010,70,"H,,S",86,",,S",47,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/05/2010,69,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/05/2010,69,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/05/2010,69,"H,,S",78,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/05/2010,74,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/05/2010,75,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/05/2010,76,"H,,S",86,",,S",59,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/05/2010,75,"H,,S",87,",,S",52,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/05/2010,69,"H,,S",84,",,S",60,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/05/2010,68,"H,,S",79,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/05/2010,67,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/06/2010,75,"H,,S",87,",,S",59,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/06/2010,74,"H,,S",81,",,S",62,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/06/2010,75,"H,,S",85,",,S",62,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/06/2010,76,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/06/2010,74,"H,,S",87,",,S",60,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/06/2010,74,"H,,S",85,",,S",59,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/06/2010,69,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/06/2010,74,"H,,S",86,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/06/2010,68,"H,,S",77,",,S",61,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/06/2010,69,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/06/2010,67,"H,,S",81,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/06/2010,65,"H,,S",80,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/06/2010,62,"H,,S",72,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,18/06/2010,66,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/06/2010,67,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/06/2010,69,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/06/2010,66,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/06/2010,63,"H,,S",72,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/06/2010,70,"H,,S",81,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/06/2010,72,"H,,S",79,",,S",59,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/07/2010,67,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/07/2010,69,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/07/2010,67,"H,,S",81,",,S",60,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/07/2010,63,"H,,S",74,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/07/2010,64,"H,,S",73,",,S",59,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/07/2010,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/07/2010,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/07/2010,61,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/07/2010,67,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/07/2010,66,"H,,S",80,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/07/2010,68,"H,,S",75,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,16/07/2010,64,"H,,S",78,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/07/2010,67,"H,,S",76,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/07/2010,69,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,21/07/2010,64,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,22/07/2010,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,23/07/2010,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/07/2010,59,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/07/2010,63,"H,,S",72,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/07/2010,65,"H,,S",78,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/07/2010,64,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/07/2010,65,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,31/07/2010,64,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/08/2010,66,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/08/2010,65,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,05/08/2010,63,"H,,S",71,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/08/2010,67,"H,,S",78,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/08/2010,66,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/08/2010,69,"H,,S",81,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,12/08/2010,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,17/08/2010,63,"H,,S",72,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,19/08/2010,62,"H,,S",70,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,20/08/2010,61,"H,,S",72,",,S",55,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,24/08/2010,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,25/08/2010,62,"H,,S",79,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,26/08/2010,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,27/08/2010,61,"H,,S",70,",,S",54,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,28/08/2010,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,29/08/2010,62,"H,,S",79,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,30/08/2010,63,"H,,S",74,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,31/08/2010,63,"H,,S",74,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,01/09/2010,62,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,02/09/2010,66,"H,,S",79,",,S",57,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,03/09/2010,64,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,04/09/2010,64,"H,,S",74,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,06/09/2010,61,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,07/09/2010,62,"H,,S",72,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,08/09/2010,66,"H,,S",74,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,09/09/2010,69,"H,,S",76,",,S",58,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,10/09/2010,68,"H,,S",77,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,11/09/2010,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,13/09/2010,63,"H,,S",,,,
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,14/09/2010,63,"H,,S",76,",,S",56,",,S"
MXM00076680,"MEXICO CITY, MX",19.4,-99.183,2303,15/09/2010,63,"H,,S",,,,
